Date,ScalerCorr,error,pressure,activeSD
1012468800,1637.94,0,859.753,773
1012469100,1640.77,0,859.783,772.333
1012469400,1640.45,0,859.773,772.333
1012469700,1639.54,0,859.752,773
1012470000,1639.23,0,859.74,776.333
1012470300,1639.43,0,859.755,775.667
1012470600,1639.25,0,859.792,773.667
1012470900,1640.11,0,859.832,776.333
1012471200,1640.07,0,859.848,777.667
1012471500,1639.96,0,859.837,777.333
1012471800,1639.5,0,859.835,774.667
1012472100,1639.92,0,859.87,776.333
1012472400,1640.6,0,859.927,777.333
1012472700,1641.3,0,859.968,777.333
1012473000,1641.73,0,859.958,776
1012473300,1641.88,0,859.933,780
1012473600,1642.07,0,859.933,780
1012473900,1642.95,0,859.98,775.667
1012474200,1644.09,0,860.048,771
1012474500,1645.5,0,860.115,770.667
1012474800,1646.35,0,860.185,771.333
1012475100,1646.86,0,860.235,770
1012475400,1647.04,0,860.255,766
1012475700,1647.63,0,860.243,769
1012476000,1652.57,0,860.23,769.333
1012476300,1652.67,0,860.205,771
1012476600,1650.73,0,860.165,769.667
1012476900,1646.09,0,860.125,772.333
1012477200,1648.97,0,860.082,770
